101094|"< Bach."|"?"|"9+"|1|0|0|0|0|1|1|1|1|"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."|                                                                                                                
101095|"< Bach."|"Sales"|"1"|2|0|1|1|0|1|1|1|0|"I love the discounts. But I mostly end upbuying  things I do not need."|                                                                                                                                                          
101096|"Bach."|"Exec."|"3"|3|1|0|0|0|1|1|1|0|"I wanted to write you to let you know that I've purchased several items at your store recently and have been very satisfied with my purchases. Keep up  the good work."|                                                            
101097|"Bach."|"TechSup"|"6-8"|6|0|1|0|1|1|1|0|0|"Great program.  Love the discount. Signed happy customer."|                                                                                                                                                                     
101098|"Assoc-V"|"Other"|"2"|2|0|0|0|0|1|1|1|0|"Can I use my Affinity card to buy bulk purchases and ship them to my mother in Arizona?"|                                                                                                                                         
101099|"9th"|"Sales"|"6-8"|1|0|1|1|0|0|1|1|0|"I love the discounts. But I mostly end upbuying  things I do not need."|                                                                                                                                                            
101100|"Assoc-V"|"Other"|"2"|4|0|1|1|0|1|1|0|0|"A lousy idea.  I threw your card away. If you want to know what I buy, I'll shop elsewhere."|                                                                                                                                     
101101|"Assoc-V"|"Cleric."|"3"|5|0|1|1|1|1|1|0|0|"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."|                                                                                                               
101102|"< Bach."|"Exec."|"2"|5|0|1|1|1|1|1|0|0|"I am not going to waste my time filling up this three page form. Lousy idea."|                                                                                                                                                    
101103|"Bach."|"Exec."|"3"|7|0|1|1|1|1|1|0|0|"It is a good way to attract new shoppers. After shopping at your store for more than a month, I am ready to move on though. Not enough variety"|                                                                                    
101104|"HS-grad"|"Machine"|"6-8"|2|0|1|1|0|1|1|1|0|"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"|                                  
101105|"5th-6th"|"Machine"|"3"|3|0|1|1|0|0|1|1|0|"I love shopping with my Affinity Card! Thank you. I used it to purchase a new flat panel monitor. It is amazing. Thank you again!"|                                                                                             
101106|"< Bach."|"Crafts"|"3"|4|0|0|0|1|1|1|0|0|"Affinity card is a great idea. But your store is still too expensive. I am tired of your lousy junk mail."|                                                                                                                      
101107|"HS-grad"|"Protec."|"3"|3|0|0|0|0|1|1|0|0|"I love the discounts. But I mostly end upbuying  things I do not need."|                                                                                                                                                        
101108|"Assoc-A"|"Exec."|"4-5"|5|1|1|1|1|1|1|0|0|"Could you send an Affinity Card to my mother in France?  Let me know and I'll send you here address."|                                                                                                                          
101109|"Bach."|"Prof."|"2"|5|0|0|0|1|1|1|0|0|"The more times that I shop at your store, the more times I am impressed.  Don't change anything"|                                                                                                                                   
101110|"HS-grad"|"Sales"|"3"|2|0|1|1|1|1|1|0|0|"Thanks but even with your discounts, your products are too expensive. Sorry."|                                                                                                                                                    
101111|"HS-grad"|"Crafts"|"1"|3|0|1|1|0|1|1|0|0|"Great program.  Love the discount. Signed happy customer."|                                                                                                                                                                      
101112|"10th"|"Machine"|"3"|5|0|1|1|1|0|1|0|0|"I purchased the new mouse pads and love them. I also purchased one for my sister and one for my brother."|                                                                                                                         
101113|"Bach."|"Prof."|"3"|3|1|1|1|0|1|1|0|0|"I love it. Will never shop at other shops again!"|                                                                                                                                                                                  
101114|"Bach."|"Sales"|"3"|4|1|0|0|1|1|1|0|0|"Even with the new 10% card, your prices are still too expensive. I am tired of your gimmicks."|                                                                                                                                     
101115|"12th"|"?"|"1"|1|0|1|1|0|0|1|1|0|"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"|                                             
101116|"< Bach."|"Cleric."|"4-5"|4|1|1|1|1|1|1|0|0|"Thank you! But I am very unhappy with all the junk mail you keep sending."|                                                                                                                                                   
101117|"< Bach."|"Machine"|"3"|3|1|1|1|0|1|1|0|0|"Thanks a lot for my new affinity card. I love the discounts and have since started shopping at your store for everything."|                                                                                                     
101118|"Assoc-V"|"Other"|"1"|5|0|1|1|1|1|1|0|0|"A great program but I have to complain just a bit. Why do you need to know how many children I have, where I shop, etc.?  Give us a discount for shopping at your store, but don't ask too many personal questions."|             
101119|"1st-4th"|"Other"|"3"|6|0|1|1|1|0|1|0|0|"I purchased the new mouse pads and love them. I also purchased one for my sister and one for my brother."|                                                                                                                        
101120|"< Bach."|"Exec."|"2"|5|0|0|0|1|1|1|0|0|"Thank you, But please remove my name from your list."|                                                                                                                                                                            
101121|"< Bach."|"?"|"9+"|3|0|1|1|0|1|1|1|0|"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"|                                                                                                                        
101122|"Masters"|"Prof."|"2"|7|0|0|0|1|1|1|0|0|"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."|                                                                                                             
101123|"Bach."|"Sales"|"3"|7|0|1|1|1|1|1|0|0|"Affinity card is great. I think it is a hassle to have to remember to bring it in every time though."|                                                                                                                              
101124|"Assoc-V"|"Farming"|"3"|9|0|1|1|1|1|1|0|0|"It is a good way to attract new shoppers. After shopping at your store for more than a month, I am ready to move on though. Not enough variety"|                                                                                
101125|"Bach."|"Prof."|"4-5"|3|1|1|1|1|1|1|0|0|"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"|                                      
101126|"HS-grad"|"Cleric."|"4-5"|5|1|0|0|1|1|1|0|0|"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."|                                                                                                             
101127|"Assoc-A"|"Prof."|"9+"|4|1|1|1|1|1|1|0|0|"This Affinity Card is great.I am delighted that you sent me one as I 've only shopped at your store once. I was so pleased to be included in your program that I immediately purchased a new flat panel monitor."|               
101128|"Assoc-A"|"Farming"|"9+"|6|0|1|1|1|1|1|0|0|"I am unhappy with the service at your store. Do not consider me a loyal customer just because I use your Affinity Card"|                                                                                                       
101129|"Bach."|"Prof."|"3"|3|0|1|1|0|1|1|1|0|"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."|                                                                                                                   
101130|"HS-grad"|"Exec."|"9+"|4|1|0|0|1|1|1|0|0|"Affinity card is a great idea. But your store is still too expensive. I am tired of your lousy junk mail."|                                                                                                                      
101131|"Bach."|"Exec."|"2"|3|0|0|0|0|1|1|0|0|"I purchased the new mouse pads and love them. I also purchased one for my sister and one for my brother."|                                                                                                                          
101132|"< Bach."|"Cleric."|"1"|4|0|0|0|1|1|1|0|0|"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"|                                    
101133|"HS-grad"|"Crafts"|"3"|3|0|1|1|0|1|1|1|0|"I love the new on-line documentation."|                                                                                                                                                                                          
101134|"Bach."|"Cleric."|"9+"|6|0|0|0|1|1|1|0|0|"A great program but I have to complain just a bit. Why do you need to know how many children I have, where I shop, etc.?  Give us a discount for shopping at your store, but don't ask too many personal questions."|            
101135|"10th"|"Sales"|"9+"|0|0|1|0|0|0|1|1|0|"How much would it cost to upgrade my computer to the latest model you advertised this week?"|                                                                                                                                       
101136|"HS-grad"|"Crafts"|"2"|5|0|1|1|1|1|1|0|0|"Thanks a lot for my new affinity card. I love the discounts and have since started shopping at your store for everything."|                                                                                                      
101137|"10th"|"Other"|"9+"|3|0|1|0|1|0|1|0|0|"Can I use my Affinity card to buy bulk purchases and ship them to my mother in Arizona?"|                                                                                                                                           
101138|"< Bach."|"Sales"|"1"|1|0|1|1|0|1|1|1|0|"A great program but I have to complain just a bit. Why do you need to know how many children I have, where I shop, etc.?  Give us a discount for shopping at your store, but don't ask too many personal questions."|             
101139|"Bach."|"Exec."|"3"|5|1|1|1|1|1|1|0|0|"My brother uses the affinity card a lot. I think the competitor has better prices without it."|                                                                                                                                     
101140|"< Bach."|"?"|"1"|3|0|1|1|0|1|1|1|0|"The new affinity card is great. Thank you. I do  have to say that it is a hassle to remember to bring it  with me when I shop as I only shop at your store  for sale items. Could you keep my record in your computer?"|              
101141|"HS-grad"|"Protec."|"1"|3|0|1|1|0|1|1|0|0|"A lousy idea.  I threw your card away. If you want to know what I buy, I'll shop elsewhere."|                                                                                                                                   
101142|"7th-8th"|"Handler"|"3"|4|0|1|1|1|0|1|0|0|"It is a good way to attract new shoppers. After shopping at your store for more than a month, I am ready to move on though. Not enough variety"|                                                                                
101143|"HS-grad"|"Cleric."|"2"|4|0|0|0|1|1|1|0|0|"A lousy idea.  I threw your card away. If you want to know what I buy, I'll shop elsewhere."|                                                                                                                                   
101144|"Bach."|"Protec."|"3"|5|1|0|0|1|1|1|0|0|"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"|                                      
101145|"Profsc"|"Prof."|"3"|7|1|1|1|1|1|1|0|0|"I love it. Will never shop at other shops again!"|                                                                                                                                                                                 
101146|"< Bach."|"?"|"1"|1|0|1|1|0|1|1|1|0|""|                                                                                                                                                                                                                                    
101147|"10th"|"Machine"|"2"|5|0|1|0|1|0|1|0|0|"I am unhappy with the service at your store. Do not consider me a loyal customer just because I use your Affinity Card"|                                                                                                           
101148|"< Bach."|"Exec."|"3"|6|0|1|0|1|1|1|0|0|"Great program.  Love the discount. Signed happy customer."|                                                                                                                                                                       
101149|"Bach."|"Prof."|"2"|3|0|0|0|0|1|1|1|0|"A lousy idea.  I threw your card away. If you want to know what I buy, I'll shop elsewhere."|                                                                                                                                       
101150|"HS-grad"|"Other"|"2"|5|0|0|0|1|1|1|0|0|"Great program.  Love the discount. Signed happy customer."|                                                                                                                                                                       
101151|"9th"|"Machine"|"9+"|11|0|1|1|1|0|1|0|0|"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"|                                                                                                                     
101152|"< Bach."|"Exec."|"2"|4|0|0|0|1|1|1|0|0|"I used to shop at your store, but have stopped now. I tried to return some electronic items and your store manager was a pain to deal with."|                                                                                     
101153|"< Bach."|"?"|"1"|1|0|0|0|0|1|1|1|0|"Shopping at your store is a hassle. I rarely shop there and usually forget to bring your new loyalty card and hence never get the items at the sale price.  Can a store manager look up my account on-line?"|                         
101154|"1st-4th"|"Farming"|"3"|6|0|1|1|0|0|1|1|0|"I shop your store a lot.  I love your weekly specials."|                                                                                                                                                                        
101155|"< Bach."|"Cleric."|"9+"|2|0|1|1|0|1|1|1|0|""|                                                                                                                                                                                                                             
101156|"HS-grad"|"Exec."|"3"|4|1|0|0|0|1|1|0|0|"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"|                                      
101157|"Profsc"|"?"|"3"|2|1|1|0|1|1|1|0|0|"I don't like your new Affinity Card program.  Too little, too late.  I am very happy with your competitor's stores."|                                                                                                                  
101158|"Bach."|"TechSup"|"1"|1|0|1|1|0|1|1|1|0|"Affinity card is great. I think it is a hassle to have to remember to bring it in every time though."|                                                                                                                            
101159|"11th"|"Crafts"|"3"|4|0|1|1|1|0|1|0|0|"Don't send me any more promotions.  I get too much lousy junk mail already"|                                                                                                                                                        
101160|"< Bach."|"Sales"|"9+"|5|0|1|1|1|1|1|0|0|"I love shopping with my Affinity Card! Thank you. I used it to purchase a new flat panel monitor. It is amazing. Thank you again!"|                                                                                              
101161|"Bach."|"Cleric."|"3"|4|1|1|1|0|1|1|0|0|"Thanks but even with your discounts, your products are too expensive. Sorry."|                                                                                                                                                    
101162|"Bach."|"Sales"|"9+"|3|0|1|1|0|1|1|0|0|"How much would it cost to upgrade my computer to the latest model you advertised this week?"|                                                                                                                                      
101163|"Bach."|"TechSup"|"3"|4|1|0|0|1|1|1|0|0|"Can I apply my discount to a purchase I made last month? Excellent program.  Thanks"|                                                                                                                                             
101164|"HS-grad"|"Machine"|"2"|5|0|0|0|1|1|1|0|0|"I am unhappy with the service at your store. Do not consider me a loyal customer just because I use your Affinity Card"|                                                                                                        
101165|"HS-grad"|"Crafts"|"3"|4|0|1|1|1|1|1|0|0|"Affinity card makese sense only for bulk purchases. For all others, driving so far is not worth the discount. Either offer free shipping or build a store close by."|                                                            
101166|"Bach."|"Crafts"|"3"|5|0|1|1|1|1|1|0|0|"I love the discounts. But I mostly end upbuying  things I do not need."|                                                                                                                                                           
101167|"HS-grad"|"Machine"|"3"|4|0|0|0|1|1|1|0|0|"It is a good way to attract new shoppers. After shopping at your store for more than a month, I am ready to move on though. Not enough variety"|                                                                                
101168|"< Bach."|"Crafts"|"3"|6|0|1|1|1|1|1|0|0|"I love the new on-line documentation."|                                                                                                                                                                                          
101169|"< Bach."|"Sales"|"2"|3|0|1|1|0|1|1|1|0|"I love shopping with my Affinity Card! Thank you. I used it to purchase a new flat panel monitor. It is amazing. Thank you again!"|                                                                                               
101170|"< Bach."|"Prof."|"3"|3|1|1|1|0|1|1|0|0|"Thanks but even with your discounts, your products are too expensive. Sorry."|                                                                                                                                                    
101171|"< Bach."|"TechSup"|"2"|2|0|1|1|0|1|1|1|0|"Great program.  Love the discount. Signed happy customer."|                                                                                                                                                                     
101172|"HS-grad"|"Other"|"1"|2|0|1|1|0|1|1|1|0|"A lousy idea.  I threw your card away. If you want to know what I buy, I'll shop elsewhere."|                                                                                                                                     
101173|"HS-grad"|"Sales"|"2"|3|0|0|0|1|1|1|0|0|"I love shopping with my Affinity Card! Thank you. I used it to purchase a new flat panel monitor. It is amazing. Thank you again!"|                                                                                               
101174|"HS-grad"|"Crafts"|"3"|6|0|1|1|1|1|1|0|0|"Shopping at your store is a hassle. I rarely shop there and usually forget to bring your new loyalty card and hence never get the items at the sale price.  Can a store manager look up my account on-line?"|                    
101175|"HS-grad"|"Other"|"9+"|3|0|1|1|0|1|1|1|0|"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"|                                     
101176|"< Bach."|"Crafts"|"3"|5|1|1|0|1|1|1|0|0|"I don't like your new Affinity Card program.  Too little, too late.  I am very happy with your competitor's stores."|                                                                                                            
101177|"5th-6th"|"Handler"|"2"|6|0|1|1|1|0|1|0|0|"Can I use my Affinity card to buy bulk purchases and ship them to my mother in Arizona?"|                                                                                                                                       
101178|"HS-grad"|"Exec."|"2"|6|0|1|1|1|1|1|0|0|"The new affinity card is great. Thank you. I do  have to say that it is a hassle to remember to bring it  with me when I shop as I only shop at your store  for sale items. Could you keep my record in your computer?"|          
101179|"Assoc-A"|"Transp."|"2"|5|0|1|1|1|1|1|0|0|"Affinity card is great. I think it is a hassle to have to remember to bring it in every time though."|                                                                                                                          
101180|"HS-grad"|"Exec."|"2"|7|0|0|0|1|1|1|0|0|"Don't send me any more promotions.  I get too much lousy junk mail already"|                                                                                                                                                      
101181|"< Bach."|"Cleric."|"3"|3|0|0|0|0|1|1|0|0|""|                                                                                                                                                                                                                              
101182|"Assoc-V"|"Transp."|"3"|3|0|0|0|0|1|1|0|0|"I shop your store a lot.  I love your weekly specials."|                                                                                                                                                                        
101183|"HS-grad"|"Sales"|"1"|2|0|1|1|0|1|1|1|0|"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"|                                                                                                                     
101184|"HS-grad"|"Other"|"3"|5|0|1|1|1|1|1|0|0|"Shopping at your store is a hassle. I rarely shop there and usually forget to bring your new loyalty card and hence never get the items at the sale price.  Can a store manager look up my account on-line?"|                     
101185|"HS-grad"|"?"|"2"|4|0|1|0|1|1|1|0|0|"I used to shop at your store, but have stopped now. I tried to return some electronic items and your store manager was a pain to deal with."|                                                                                         
101186|"Bach."|"Exec."|"3"|5|1|0|0|1|1|1|0|0|"Thanks but even with your discounts, your products are too expensive. Sorry."|                                                                                                                                                      
101187|"< Bach."|"Other"|"2"|3|1|1|1|0|1|1|1|0|""|                                                                                                                                                                                                                                
101188|"< Bach."|"Sales"|"9+"|2|0|0|0|0|1|1|0|0|""|                                                                                                                                                                                                                               
101189|"Profsc"|"Prof."|"3"|6|1|1|1|1|1|1|0|0|"Affinity card is great. I think it is a hassle to have to remember to bring it in every time though."|                                                                                                                             
101190|"Assoc-V"|"Cleric."|"2"|2|0|1|1|0|1|1|1|0|"Affinity card is a great idea. But your store is still too expensive. I am tired of your lousy junk mail."|                                                                                                                     
101191|"Bach."|"Exec."|"3"|6|0|0|0|1|1|1|0|0|"I am not going to waste my time filling up this three page form. Lousy idea."|                                                                                                                                                      
101192|"< Bach."|"Exec."|"9+"|4|0|0|0|0|1|1|0|0|"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"|                                     
101193|"HS-grad"|"Crafts"|"3"|6|1|1|1|1|1|1|0|0|"I don't like your new Affinity Card program.  Too little, too late.  I am very happy with your competitor's stores."|                                                                                                            
101194|"Assoc-V"|"Crafts"|"1"|3|0|1|0|0|1|1|1|0|"Affinity card makese sense only for bulk purchases. For all others, driving so far is not worth the discount. Either offer free shipping or build a store close by."|                                                            
101195|"Assoc-V"|"Cleric."|"1"|2|0|1|1|0|1|1|1|0|"A great program but I have to complain just a bit. Why do you need to know how many children I have, where I shop, etc.?  Give us a discount for shopping at your store, but don't ask too many personal questions."|           
101196|"< Bach."|"Cleric."|"3"|4|0|1|1|1|1|1|0|0|"I am unhappy with the service at your store. Do not consider me a loyal customer just because I use your Affinity Card"|                                                                                                        
101197|"HS-grad"|"Crafts"|"1"|2|0|0|0|0|1|1|1|0|"Shopping at your store is a hassle. I rarely shop there and usually forget to bring your new loyalty card and hence never get the items at the sale price.  Can a store manager look up my account on-line?"|                    
101198|"< Bach."|"Prof."|"2"|3|0|1|1|0|1|1|1|0|"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."|                                                                                                                 
101199|"< Bach."|"Sales"|"2"|1|0|1|1|0|1|1|1|0|"The new affinity card is great. Thank you. I do  have to say that it is a hassle to remember to bring it  with me when I shop as I only shop at your store  for sale items. Could you keep my record in your computer?"|          
101200|"< Bach."|"?"|"1"|1|0|1|1|0|1|1|1|0|"Affinity card makese sense only for bulk purchases. For all others, driving so far is not worth the discount. Either offer free shipping or build a store close by."|                                                                 
101201|"< Bach."|"Exec."|"3"|8|0|1|1|1|1|1|0|0|"Affinity card is a great idea. But your store is still too expensive. I am tired of your lousy junk mail."|                                                                                                                       
101202|"Profsc"|"Prof."|"2"|3|0|1|1|0|1|1|1|0|""|                                                                                                                                                                                                                                 
101203|"Bach."|"Sales"|"3"|4|1|1|1|1|1|1|0|0|"Even with the new 10% card, your prices are still too expensive. I am tired of your gimmicks."|                                                                                                                                     
101204|"11th"|"Cleric."|"1"|1|0|0|0|0|0|1|1|0|"A great program but I have to complain just a bit. Why do you need to know how many children I have, where I shop, etc.?  Give us a discount for shopping at your store, but don't ask too many personal questions."|              
101205|"< Bach."|"Handler"|"2"|6|0|0|0|1|1|1|0|0|"I shop your store a lot.  I love your weekly specials."|                                                                                                                                                                        
101206|"HS-grad"|"Crafts"|"4-5"|4|1|1|1|1|1|1|0|0|""|                                                                                                                                                                                                                             
101207|"Bach."|"Prof."|"2"|1|0|1|1|0|1|1|1|0|""|                                                                                                                                                                                                                                  
101208|"Masters"|"Prof."|"3"|6|1|1|0|1|1|1|0|0|"Affinity card is great. I think it is a hassle to have to remember to bring it in every time though."|                                                                                                                            
101209|"HS-grad"|"Crafts"|"9+"|5|0|0|0|1|1|1|0|0|""|                                                                                                                                                                                                                              
101210|"HS-grad"|"Cleric."|"2"|4|0|1|1|0|1|1|0|0|"Affinity card is great. I think it is a hassle to have to remember to bring it in every time though."|                                                                                                                          
101211|"Assoc-A"|"Transp."|"3"|4|0|0|0|1|1|1|0|0|"Thank you, But please remove my name from your list."|                                                                                                                                                                          
101212|"< Bach."|"Cleric."|"2"|2|0|1|1|0|1|1|1|0|"Don't send me any more promotions.  I get too much lousy junk mail already"|                                                                                                                                                    
101213|"< Bach."|"Protec."|"9+"|5|0|1|1|1|1|1|0|0|"A great program but I have to complain just a bit. Why do you need to know how many children I have, where I shop, etc.?  Give us a discount for shopping at your store, but don't ask too many personal questions."|          
101214|"HS-grad"|"Other"|"3"|5|1|1|1|1|1|1|0|0|"Thank you! But I am very unhappy with all the junk mail you keep sending."|                                                                                                                                                       
101215|"Bach."|"Prof."|"3"|6|1|0|0|1|1|1|0|0|"I purchased the new mouse pads and love them. I also purchased one for my sister and one for my brother."|                                                                                                                          
101216|"< Bach."|"Other"|"1"|1|0|1|1|0|1|1|1|0|"My brother uses the affinity card a lot. I think the competitor has better prices without it."|                                                                                                                                   
101217|"5th-6th"|"Crafts"|"2"|3|0|1|0|0|0|1|1|0|""|                                                                                                                                                                                                                               
101218|"Bach."|"TechSup"|"2"|3|0|0|0|0|1|1|0|0|"I shop your store a lot.  I love your weekly specials."|                                                                                                                                                                          
101219|"< Bach."|"Exec."|"4-5"|1|1|0|0|1|1|1|0|0|"Thank you! But I am very unhappy with all the junk mail you keep sending."|                                                                                                                                                     
101220|"11th"|"Machine"|"1"|3|0|1|1|0|0|1|1|0|"Don't send me any more promotions.  I get too much lousy junk mail already"|                                                                                                                                                       
101221|"HS-grad"|"Sales"|"2"|7|0|1|1|1|1|1|0|0|"The more times that I shop at your store, the more times I am impressed.  Don't change anything"|                                                                                                                                 
101222|"Assoc-V"|"TechSup"|"9+"|3|0|1|1|0|1|1|1|0|"I used to shop at your store, but have stopped now. I tried to return some electronic items and your store manager was a pain to deal with."|                                                                                  
101223|"HS-grad"|"Sales"|"2"|2|0|0|0|0|1|1|1|0|"Great program.  Love the discount. Signed happy customer."|                                                                                                                                                                       
101224|"Bach."|"Protec."|"3"|4|1|1|1|0|1|1|0|0|"I wanted to write you to let you know that I've purchased several items at your store recently and have been very satisfied with my purchases. Keep up  the good work."|                                                          
101225|"< Bach."|"TechSup"|"1"|2|0|1|1|0|1|1|1|0|"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."|                                                                                                           
101226|"< Bach."|"Cleric."|"2"|2|0|0|0|0|1|1|1|0|"I just purchased a computer from your store last month.  Why didn't you offer this discount then?"|                                                                                                                             
101227|"11th"|"Other"|"2"|4|0|0|0|1|0|1|0|0|"Can I use my Affinity card to buy bulk purchases and ship them to my mother in Arizona?"|                                                                                                                                            
101228|"HS-grad"|"Sales"|"2"|2|0|1|1|0|1|1|1|0|"Can I use my Affinity card to buy bulk purchases and ship them to my mother in Arizona?"|                                                                                                                                         
101229|"Masters"|"Prof."|"3"|4|0|1|1|0|1|1|0|0|"Shopping at your store is a hassle. I rarely shop there and usually forget to bring your new loyalty card and hence never get the items at the sale price.  Can a store manager look up my account on-line?"|                     
101230|"HS-grad"|"Machine"|"3"|4|0|1|1|1|1|1|0|0|"I used to shop at your store, but have stopped now. I tried to return some electronic items and your store manager was a pain to deal with."|                                                                                   
101231|"< Bach."|"Cleric."|"9+"|6|0|1|1|1|1|1|0|0|"Thanks a lot for my new affinity card. I love the discounts and have since started shopping at your store for everything."|                                                                                                    
101232|"< Bach."|"Other"|"1"|2|0|1|1|0|1|1|1|0|"I purchased the new mouse pads and love them. I also purchased one for my sister and one for my brother."|                                                                                                                        
101233|"Bach."|"Exec."|"3"|6|1|0|0|1|1|1|0|0|"I run a small convenience store. Any chance that I would be eligible for larger discounts if I purchase a large quantity of items (bulk purchase)?"|                                                                                
101234|"< Bach."|"Crafts"|"2"|1|0|1|1|0|1|1|1|0|"Dear store manager, please do not send me any more Affinity cards. I do not shop at your store very often and I feel that your new card imposes an invasion on my privacy."|                                                     
101235|"Assoc-A"|"Sales"|"3"|6|0|1|1|1|1|1|0|0|"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"|                                      
101236|"HS-grad"|"Farming"|"2"|3|0|1|1|0|1|1|1|0|"I shop your store a lot.  I love your weekly specials."|                                                                                                                                                                        
101237|"Bach."|"Sales"|"3"|3|0|0|0|0|1|1|0|0|"I shop your store a lot.  I love your weekly specials."|                                                                                                                                                                            
101238|"HS-grad"|"Transp."|"3"|5|1|1|1|1|1|1|0|0|"I am not going to waste my time filling up this three page form. Lousy idea."|                                                                                                                                                  
101239|"< Bach."|"Crafts"|"3"|4|1|1|0|0|1|1|1|0|"If I forget my affinity card, can I still shop here and get the discount?"|                                                                                                                                                      
101240|"HS-grad"|"Crafts"|"2"|4|0|0|0|1|1|1|0|0|"I used to shop at your store, but have stopped now. I tried to return some electronic items and your store manager was a pain to deal with."|                                                                                    
101241|"HS-grad"|"Sales"|"2"|2|0|0|0|0|1|1|1|0|"It is a good way to attract new shoppers. After shopping at your store for more than a month, I am ready to move on though. Not enough variety"|                                                                                  
101242|"HS-grad"|"Exec."|"2"|5|0|1|1|1|1|1|0|0|"It is a good way to attract new shoppers. After shopping at your store for more than a month, I am ready to move on though. Not enough variety"|                                                                                  
101243|"11th"|"?"|"9+"|1|0|1|1|0|0|1|1|0|"I love the discounts. But I mostly end upbuying  things I do not need."|                                                                                                                                                                
101244|"HS-grad"|"Farming"|"9+"|2|0|1|1|0|1|1|1|0|"I love the discounts. But I mostly end upbuying  things I do not need."|                                                                                                                                                       
101245|"Bach."|"Prof."|"2"|3|0|1|1|0|1|1|1|0|"I shop your store a lot.  I love your weekly specials."|                                                                                                                                                                            
101246|"Bach."|"Exec."|"3"|4|1|1|0|0|1|1|0|0|"Shopping at your store is a hassle. I rarely shop there and usually forget to bring your new loyalty card and hence never get the items at the sale price.  Can a store manager look up my account on-line?"|                       
101247|"< Bach."|"Cleric."|"2"|3|0|1|1|0|1|1|1|0|""|                                                                                                                                                                                                                              
101248|"HS-grad"|"Sales"|"2"|6|0|1|1|1|1|1|0|0|"Don't send me any more promotions.  I get too much lousy junk mail already"|                                                                                                                                                      
101249|"10th"|"Crafts"|"3"|6|1|1|1|1|0|1|0|0|"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."|                                                                                                                   
101250|"Profsc"|"Sales"|"3"|3|0|1|1|0|1|1|0|0|""|                                                                                                                                                                                                                                 
101251|"1st-4th"|"Transp."|"3"|8|0|1|0|1|0|1|0|0|"How much would it cost to upgrade my computer to the latest model you advertised this week?"|                                                                                                                                   
101252|"< Bach."|"Sales"|"1"|1|0|1|1|0|1|1|1|0|"A lousy idea.  I threw your card away. If you want to know what I buy, I'll shop elsewhere."|                                                                                                                                     
101253|"HS-grad"|"Prof."|"2"|3|0|1|1|0|1|1|1|0|"I used to shop at your store, but have stopped now. I tried to return some electronic items and your store manager was a pain to deal with."|                                                                                     
101254|"Bach."|"Exec."|"3"|3|1|1|1|0|1|1|0|0|"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"|                                                                                                                       
101255|"HS-grad"|"Cleric."|"9+"|5|1|0|0|1|1|1|0|0|"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."|                                                                                                          
101256|"< Bach."|"Farming"|"3"|9|0|1|1|1|1|1|0|0|"I am not going to waste my time filling up this three page form. Lousy idea."|                                                                                                                                                  
101257|"HS-grad"|"Protec."|"3"|3|1|1|1|0|1|1|0|0|"I don't like your new Affinity Card program.  Too little, too late.  I am very happy with your competitor's stores."|                                                                                                           
